product_id,product_name,brand,category,sub_category,supplier_id,cost_price,selling_price,gst_percent,shelf_life_days,reorder_level,reorder_quantity,weight,unit,launch_date,status
195,Tata Paneer,Tata,Dairy,Paneer,425,822.55,1098.62,0,180,110,322,6.82,pcs,2020-09-12 00:00:00,Active
196,Tata Pet Shampoo,Tata,Pet Care,Pet Shampoo,415,1442.83,2202.49,0,60,78,94,0.89,g,2021-07-15 00:00:00,Active
197,Dabur Milk,Dabur,Dairy,Milk,255,507.56,720.61,5,60,86,371,0.32,ml,2023-10-15 00:00:00,Active
198,Lizol Knife,Lizol,Kitchen,Knife,331,633.86,830.9,0,90,44,82,0.32,g,2023-08-21 00:00:00,Active
199,Colgate Bottle,Colgate,Kitchen,Bottle,403,1047.99,1469.26,12,180,95,390,7,pcs,2026-07-10 00:00:00,Active
200,Parle Hair Oil,Parle,Personal Care,Hair Oil,405,1618.43,2025.94,12,60,81,240,9.71,kg,2023-01-22 00:00:00,Active
201,Dabur Face Wash,Dabur,Personal Care,Face Wash,275,1119.25,1330.94,12,60,42,479,7.11,g,2026-07-14 00:00:00,Active
202,Aashirvaad Milk,Aashirvaad,Dairy,Milk,190,1040.53,1362.66,5,60,91,412,0.44,L,2020-12-31 00:00:00,Discontinued
203,Dettol Cookies,Dettol,Snacks,Cookies,155,978.66,1164.52,0,30,71,305,7.71,ml,2021-04-04 00:00:00,Active
204,Nivea Chips,Nivea,Snacks,Chips,362,1756.45,2217.43,12,180,57,436,9.81,pcs,2021-07-27 00:00:00,Active
205,Nestle Cat Food,Nestle,Pet Care,Cat Food,72,1320.98,1990.82,0,90,23,255,6.21,g,2025-09-03 00:00:00,Active
206,Britannia Paneer,Britannia,Dairy,Paneer,270,1100.55,1324.97,5,90,45,61,0.93,ml,2026-06-03 00:00:00,Active
207,Sunfeast Cheese,Sunfeast,Dairy,Cheese,310,362.09,455.02,0,90,70,125,7.19,ml,2022-07-15 00:00:00,Active
208,Fortune Detergent,Fortune,Household,Detergent,229,630.68,789.91,0,60,113,277,7.44,ml,2023-08-04 00:00:00,Active
209,Colgate Shampoo,Colgate,Personal Care,Shampoo,428,1315.56,1707.73,0,60,46,205,4.8,pcs,2024-11-14 00:00:00,Discontinued
210,Sunfeast Cheese,Sunfeast,Dairy,Cheese,469,172.88,224.06,12,180,42,334,4.67,pcs,2021-03-04 00:00:00,Active
211,Dabur Biscuits,Dabur,Snacks,Biscuits,252,1500.63,1867.49,0,90,94,205,4.99,ml,2025-10-31 00:00:00,Active
212,Godrej Sugar,Godrej,Grocery,Sugar,326,550.8,768.61,18,30,103,390,8.94,ml,2023-08-21 00:00:00,Active
213,Nestle Juice,Nestle,Beverages,Juice,497,1380.02,1838.2,0,365,115,235,5.85,pcs,2023-08-21 00:00:00,Active
214,Nestle Face Wash,Nestle,Personal Care,Face Wash,9,681.17,977.6,12,60,94,79,1.55,ml,2023-11-17 00:00:00,Active
215,Dabur Cookies,Dabur,Snacks,Cookies,326,109.41,139.53,12,30,57,199,5.34,kg,2022-12-30 00:00:00,Active
216,Pedigree Chips,Pedigree,Snacks,Chips,447,1358.44,1839.05,12,90,54,400,7.01,L,2022-12-07 00:00:00,Active
217,Amul Floor Cleaner,Amul,Household,Floor Cleaner,399,259.45,321.98,18,180,63,133,1.11,g,2023-09-02 00:00:00,Active
218,Colgate Juice,Colgate,Beverages,Juice,420,836.98,964.91,5,30,81,228,3.18,L,2021-09-09 00:00:00,Active
219,Surf Excel Pet Shampoo,Surf Excel,Pet Care,Pet Shampoo,364,1378.01,1746.05,12,30,115,467,1.27,g,2022-05-28 00:00:00,Active
220,Fortune Biscuits,Fortune,Snacks,Biscuits,41,238.74,280.76,18,30,29,59,7.77,ml,2025-08-10 00:00:00,Active
221,Surf Excel Milk,Surf Excel,Dairy,Milk,466,1073.82,1419.27,12,30,28,204,6.71,kg,2020-11-14 00:00:00,Active
222,Dabur Soft Drink,Dabur,Beverages,Soft Drink,75,1212.02,1372.71,12,365,64,230,1.69,pcs,2021-12-21 00:00:00,Active
223,Nestle Juice,Nestle,Beverages,Juice,271,1477.96,2140.37,5,60,56,137,9.03,pcs,2026-03-08 00:00:00,Active
224,Surf Excel Curd,Surf Excel,Dairy,Curd,358,1534.56,2031.95,5,180,106,104,1.89,L,2020-09-02 00:00:00,Discontinued
225,Surf Excel Baby Powder,Surf Excel,Baby Care,Baby Powder,161,421.18,492.16,0,180,34,316,1.45,L,2023-05-18 00:00:00,Active
226,ITC Pressure Cooker,ITC,Kitchen,Pressure Cooker,146,600.69,702.66,18,365,114,209,6.9,ml,2021-10-22 00:00:00,Active
227,Colgate Baby Soap,Colgate,Baby Care,Baby Soap,431,351.98,404.75,18,90,42,56,9.99,ml,2021-10-14 00:00:00,Active
228,Surf Excel Diapers,Surf Excel,Baby Care,Diapers,74,1190.51,1376.89,18,180,108,352,9.78,g,2021-12-21 00:00:00,Active
229,Patanjali Mineral Water,Patanjali,Beverages,Mineral Water,63,1077.01,1665.04,5,180,112,305,2.86,pcs,2021-10-05 00:00:00,Active
230,Lizol Baby Soap,Lizol,Baby Care,Baby Soap,249,1205.02,1841.94,12,60,118,282,1.17,L,2023-07-02 00:00:00,Active
231,Amul Soft Drink,Amul,Beverages,Soft Drink,35,192.79,220.31,18,30,42,245,6.09,L,2024-09-11 00:00:00,Active
232,Surf Excel Milk,Surf Excel,Dairy,Milk,104,1385.12,2023.49,12,180,82,308,2.69,L,2026-07-20 00:00:00,Active
233,Amul Frying Pan,Amul,Kitchen,Frying Pan,221,1715.36,1944.51,0,180,77,211,8.54,ml,2021-03-08 00:00:00,Active
234,Nivea Sugar,Nivea,Grocery,Sugar,453,1192.05,1734.59,5,180,75,118,3.19,ml,2020-09-23 00:00:00,Active
235,Lizol Cheese,Lizol,Dairy,Cheese,293,1193.24,1688.09,18,180,91,487,1.65,kg,2022-01-16 00:00:00,Active
236,Sunfeast Pet Shampoo,Sunfeast,Pet Care,Pet Shampoo,146,1116.24,1419.51,12,30,23,352,0.55,L,2022-12-09 00:00:00,Active
237,Aashirvaad Poha,Aashirvaad,Grocery,Poha,183,694.32,905.47,18,90,27,388,2.52,g,2022-07-21 00:00:00,Active
238,Fortune Milk,Fortune,Dairy,Milk,276,219.33,261.66,12,30,78,386,8.65,pcs,2026-02-17 00:00:00,Active
239,Amul Baby Soap,Amul,Baby Care,Baby Soap,163,1257.29,1726.05,18,365,69,215,5.77,ml,2021-07-17 00:00:00,Active
240,Lizol Mineral Water,Lizol,Beverages,Mineral Water,174,912.44,1322.04,5,365,58,236,9.7,g,2021-04-21 00:00:00,Active
241,Patanjali Cheese,Patanjali,Dairy,Cheese,294,527.93,602.07,18,60,99,430,9.58,pcs,2023-07-07 00:00:00,Active
242,ITC Dishwash Liquid,ITC,Household,Dishwash Liquid,219,1026.07,1383.51,5,90,29,383,8.26,pcs,2026-06-23 00:00:00,Active
243,Patanjali Baby Soap,Patanjali,Baby Care,Baby Soap,264,754.55,926.62,18,365,43,59,6.32,pcs,2025-01-15 00:00:00,Active
244,Dettol Dog Food,Dettol,Pet Care,Dog Food,415,493.27,687.77,18,365,113,370,0.69,g,2020-09-28 00:00:00,Active
245,Parle Biscuits,Parle,Snacks,Biscuits,433,1347.38,1952.59,18,180,60,490,8.32,kg,2024-04-03 00:00:00,Active
246,Fortune Baby Soap,Fortune,Baby Care,Baby Soap,308,1168.19,1437.19,5,180,50,108,1.58,kg,2023-12-23 00:00:00,Active
247,Lizol Face Wash,Lizol,Personal Care,Face Wash,332,1014.29,1326.22,0,60,40,189,1.45,L,2023-11-16 00:00:00,Active
248,Dabur Hair Oil,Dabur,Personal Care,Hair Oil,370,1165.06,1326.02,18,30,27,490,8.98,L,2020-09-29 00:00:00,Active
249,Tata Butter,Tata,Dairy,Butter,204,1213.93,1821.94,5,60,34,342,7.37,kg,2025-01-15 00:00:00,Active
250,Lizol Bottle,Lizol,Kitchen,Bottle,63,1593.95,1948.4,12,90,94,427,3.96,g,2023-10-07 00:00:00,Active
251,Nestle Soft Drink,Nestle,Beverages,Soft Drink,226,327.65,503.62,18,90,95,78,4.95,L,2021-12-15 00:00:00,Active
252,Nivea Paneer,Nivea,Dairy,Paneer,494,771.45,1090.5,12,60,66,293,7.19,L,2022-03-15 00:00:00,Active
253,Britannia Suji,Britannia,Grocery,Suji,123,1247.87,1820.87,12,365,69,208,6.43,L,2023-05-23 00:00:00,Active
254,HUL Cheese,HUL,Dairy,Cheese,466,1545.9,1989.64,18,90,58,96,9.37,g,2024-03-19 00:00:00,Active
255,Aashirvaad Namkeen,Aashirvaad,Snacks,Namkeen,209,1584.85,2297.55,0,90,30,471,7.82,ml,2022-09-06 00:00:00,Active
256,Colgate Baby Soap,Colgate,Baby Care,Baby Soap,423,1580.02,2326.9,5,90,84,83,3.58,pcs,2023-11-11 00:00:00,Active
257,Dettol Bottle,Dettol,Kitchen,Bottle,329,1255.95,1818.18,5,180,102,119,0.13,g,2021-06-08 00:00:00,Active
258,ITC Garbage Bags,ITC,Household,Garbage Bags,366,212.83,261.21,5,365,107,260,7.95,L,2026-04-26 00:00:00,Active
259,Dabur Cookies,Dabur,Snacks,Cookies,410,1242.13,1832.78,12,60,30,262,3.74,ml,2022-03-27 00:00:00,Active
260,Amul Juice,Amul,Beverages,Juice,321,1662.76,2324.96,5,30,79,151,2.69,g,2022-11-01 00:00:00,Active
261,Parle Baby Soap,Parle,Baby Care,Baby Soap,485,173.97,222.37,0,30,111,319,4.41,ml,2024-03-31 00:00:00,Active
262,HUL Dog Food,HUL,Pet Care,Dog Food,442,1288.71,1548.94,12,90,115,303,3.88,ml,2025-05-16 00:00:00,Active
263,Patanjali Mineral Water,Patanjali,Beverages,Mineral Water,75,761.72,986.93,0,90,53,170,6.22,g,2026-07-13 00:00:00,Active
264,Amul Dog Food,Amul,Pet Care,Dog Food,499,851.95,1273.43,18,60,111,246,7.11,pcs,2022-05-30 00:00:00,Active
265,Britannia Cheese,Britannia,Dairy,Cheese,242,108.02,164.23,12,365,105,460,6.02,kg,2024-03-10 00:00:00,Active
266,Sunfeast Frying Pan,Sunfeast,Kitchen,Frying Pan,190,554.98,715.77,5,365,25,347,1.88,g,2024-05-14 00:00:00,Active
267,Parle Tissue Paper,Parle,Household,Tissue Paper,222,175.02,249.48,5,90,34,210,0.54,g,2021-04-11 00:00:00,Active
268,Colgate Toothpaste,Colgate,Personal Care,Toothpaste,314,520.02,778.51,12,365,60,273,8.94,L,2020-12-30 00:00:00,Active
269,Nivea Dog Food,Nivea,Pet Care,Dog Food,409,1537.67,2156.87,18,30,44,126,0.64,g,2026-02-05 00:00:00,Active
270,Dettol Shampoo,Dettol,Personal Care,Shampoo,475,794.03,1229.11,18,30,76,232,9.89,pcs,2025-07-16 00:00:00,Active
271,Parle Dog Food,Parle,Pet Care,Dog Food,445,235.72,273.49,12,60,41,433,5.14,L,2022-10-22 00:00:00,Active
272,Surf Excel Juice,Surf Excel,Beverages,Juice,472,1383.82,1657.32,0,60,118,305,6.8,L,2023-06-13 00:00:00,Active
273,Tata Butter,Tata,Dairy,Butter,429,1068.75,1634.14,12,60,23,91,4.66,ml,2024-11-25 00:00:00,Active
274,Amul Hair Oil,Amul,Personal Care,Hair Oil,319,603.03,686.76,18,90,113,425,9.08,pcs,2025-01-26 00:00:00,Active
275,Fortune Poha,Fortune,Grocery,Poha,37,591.86,677.02,18,30,71,180,1.86,ml,2025-02-13 00:00:00,Active
276,Sunfeast Soft Drink,Sunfeast,Beverages,Soft Drink,386,1406.39,1747.47,5,30,58,301,8.03,L,2023-03-12 00:00:00,Active
277,Nestle Cookies,Nestle,Snacks,Cookies,251,1500.21,2010.94,18,180,80,187,5.67,ml,2024-05-05 00:00:00,Active
278,Pedigree Baby Soap,Pedigree,Baby Care,Baby Soap,48,347.65,483.65,0,365,63,287,6.8,g,2025-01-10 00:00:00,Active
279,ITC Frying Pan,ITC,Kitchen,Frying Pan,465,533.9,698.37,18,90,39,115,6.87,L,2023-01-03 00:00:00,Active
280,Fortune Lunch Box,Fortune,Kitchen,Lunch Box,470,1029.84,1397.42,0,365,33,311,4.31,kg,2023-10-09 00:00:00,Active
281,Godrej Toothpaste,Godrej,Personal Care,Toothpaste,9,1060.24,1537.9,0,180,42,452,1.9,ml,2024-05-03 00:00:00,Active
282,Aashirvaad Baby Soap,Aashirvaad,Baby Care,Baby Soap,344,1063.17,1398.76,18,365,53,224,9.67,g,2021-11-14 00:00:00,Active
283,Godrej Cheese,Godrej,Dairy,Cheese,274,1570.83,1831.15,0,30,70,109,0.23,ml,2026-02-15 00:00:00,Active
284,Fortune Diapers,Fortune,Baby Care,Diapers,185,1119.02,1721.93,18,90,31,114,1.44,g,2020-09-16 00:00:00,Active
285,Patanjali Suji,Patanjali,Grocery,Suji,333,1548.34,1873.44,5,60,75,481,6.3,pcs,2025-06-02 00:00:00,Active
286,Parle Face Wash,Parle,Personal Care,Face Wash,86,861.07,972.48,5,180,82,291,0.29,ml,2023-03-01 00:00:00,Active
287,Mamaearth Mineral Water,Mamaearth,Beverages,Mineral Water,171,1495.57,1926.96,0,30,100,483,7.16,ml,2020-12-25 00:00:00,Active
288,Britannia Bottle,Britannia,Kitchen,Bottle,303,885.18,1176.42,18,60,111,81,5.33,ml,2022-10-07 00:00:00,Active
289,Godrej Pressure Cooker,Godrej,Kitchen,Pressure Cooker,243,1608.79,2090.41,0,180,99,380,3.53,ml,2023-11-20 00:00:00,Active
290,Lizol Shampoo,Lizol,Personal Care,Shampoo,113,628.77,766.98,12,365,111,386,4.74,L,2022-02-08 00:00:00,Active
291,Tata Diapers,Tata,Baby Care,Diapers,433,1435.81,2101.87,5,365,46,194,6.94,kg,2022-07-22 00:00:00,Active
292,Patanjali Biscuits,Patanjali,Snacks,Biscuits,407,294.02,391.53,18,180,58,170,2.17,kg,2023-04-18 00:00:00,Discontinued
293,Tata Dishwash Liquid,Tata,Household,Dishwash Liquid,441,1223.32,1462.02,0,30,63,270,1.23,g,2020-09-24 00:00:00,Active
294,Godrej Energy Drink,Godrej,Beverages,Energy Drink,394,1788.69,2607.02,0,365,54,127,8.55,pcs,2023-01-29 00:00:00,Active
295,Dettol Milk,Dettol,Dairy,Milk,387,1441.19,2210.7,0,30,120,362,6.14,kg,2023-06-26 00:00:00,Active
296,Nestle Tea,Nestle,Grocery,Tea,106,313.18,366.66,12,60,113,199,7.11,pcs,2022-07-16 00:00:00,Active
297,Tata Curd,Tata,Dairy,Curd,435,612.27,722.01,5,180,73,443,7.71,g,2022-04-07 00:00:00,Active
298,Fortune Cat Food,Fortune,Pet Care,Cat Food,191,916.47,1060.04,18,90,100,390,2.53,pcs,2022-03-20 00:00:00,Active
299,Colgate Soft Drink,Colgate,Beverages,Soft Drink,235,752.94,975.81,12,30,76,124,7.72,pcs,2023-01-25 00:00:00,Active
300,Aashirvaad Paneer,Aashirvaad,Dairy,Paneer,223,731.95,1062.88,0,180,117,68,6.64,g,2023-09-09 00:00:00,Active
301,Surf Excel Poha,Surf Excel,Grocery,Poha,454,1751.2,2277.09,12,90,64,54,8.29,pcs,2023-02-02 00:00:00,Active
302,Dettol Namkeen,Dettol,Snacks,Namkeen,320,1164.32,1748.41,18,90,120,382,4.1,g,2024-11-03 00:00:00,Active
303,Nivea Milk,Nivea,Dairy,Milk,379,612.07,876.36,5,365,89,195,2.22,pcs,2023-09-01 00:00:00,Active
304,Dabur Bottle,Dabur,Kitchen,Bottle,277,56.81,85.38,12,60,119,205,7.29,pcs,2025-05-24 00:00:00,Active
305,Godrej Moong Dal,Godrej,Grocery,Moong Dal,25,1134.18,1443.16,0,180,58,343,7.39,ml,2023-02-16 00:00:00,Active
306,Tata Soft Drink,Tata,Beverages,Soft Drink,418,549.07,772.42,5,180,86,427,2.55,L,2023-02-07 00:00:00,Active
307,Dettol Mineral Water,Dettol,Beverages,Mineral Water,425,189.91,270.81,18,30,31,81,4.31,g,2023-03-10 00:00:00,Active
308,Tata Dog Food,Tata,Pet Care,Dog Food,287,1223.13,1581.73,18,90,94,305,6.4,ml,2021-10-10 00:00:00,Active
309,Colgate Pet Shampoo,Colgate,Pet Care,Pet Shampoo,66,1485.5,1755.96,18,180,36,410,5.18,pcs,2024-03-03 00:00:00,Active
310,Lizol Energy Drink,Lizol,Beverages,Energy Drink,287,73.2,86.92,12,30,97,486,4.15,kg,2023-04-08 00:00:00,Active
311,Surf Excel Soap,Surf Excel,Personal Care,Soap,192,288.65,369.39,12,90,82,64,7.93,g,2023-11-01 00:00:00,Active
312,Fortune Baby Lotion,Fortune,Baby Care,Baby Lotion,420,1601.97,1942.71,18,30,35,330,3.55,kg,2023-03-22 00:00:00,Active
313,Dettol Hair Oil,Dettol,Personal Care,Hair Oil,244,1622.01,2361.61,5,60,84,375,4.66,ml,2023-04-28 00:00:00,Active
314,ITC Cookies,ITC,Snacks,Cookies,210,1442.66,2028,18,60,70,223,5.46,ml,2024-10-31 00:00:00,Active
315,Amul Curd,Amul,Dairy,Curd,363,1036.01,1515.01,12,365,102,113,6.47,kg,2025-10-19 00:00:00,Active
316,Britannia Frying Pan,Britannia,Kitchen,Frying Pan,385,1723.77,2317.36,18,365,22,111,6.62,pcs,2020-10-08 00:00:00,Active
317,Patanjali Toor Dal,Patanjali,Grocery,Toor Dal,455,452.84,644.58,18,30,88,360,3.27,pcs,2021-08-12 00:00:00,Active
318,Colgate Moong Dal,Colgate,Grocery,Moong Dal,271,337.21,381.16,12,180,52,96,1.23,kg,2023-02-22 00:00:00,Active
319,Dabur Shampoo,Dabur,Personal Care,Shampoo,158,471.16,545.86,18,60,27,364,9.62,g,2022-11-01 00:00:00,Active
320,Sunfeast Toor Dal,Sunfeast,Grocery,Toor Dal,458,191.26,225.93,12,90,68,473,9.01,kg,2020-10-18 00:00:00,Active
321,Surf Excel Energy Drink,Surf Excel,Beverages,Energy Drink,59,1358.02,1745.83,12,30,60,287,5.58,kg,2022-12-31 00:00:00,Active
322,Amul Baby Powder,Amul,Baby Care,Baby Powder,346,495.45,760.17,0,60,117,334,6.55,g,2022-05-10 00:00:00,Active
323,ITC Diapers,ITC,Baby Care,Diapers,401,1525.61,2036.97,5,90,89,136,7.84,pcs,2026-06-22 00:00:00,Active
324,Britannia Lunch Box,Britannia,Kitchen,Lunch Box,425,16.79,22.16,12,60,20,80,9.34,ml,2025-08-30 00:00:00,Active
325,Tata Face Wash,Tata,Personal Care,Face Wash,431,1518.75,1839.94,12,30,40,428,5.39,kg,2023-01-25 00:00:00,Active
326,Parle Baby Lotion,Parle,Baby Care,Baby Lotion,450,1309.26,2028.69,18,60,98,308,9.58,L,2022-12-23 00:00:00,Active
327,Dettol Dishwash Liquid,Dettol,Household,Dishwash Liquid,165,502.33,705.66,12,60,78,356,3.35,g,2023-02-28 00:00:00,Active
328,Lizol Coffee,Lizol,Grocery,Coffee,89,22.64,25.45,18,365,109,410,4.94,ml,2021-04-18 00:00:00,Active
329,Amul Cheese,Amul,Dairy,Cheese,228,1608.24,2365.57,0,90,68,473,6.05,ml,2024-01-30 00:00:00,Active
330,Dettol Atta,Dettol,Grocery,Atta,5,676.31,813.59,5,30,117,193,6.84,L,2024-06-04 00:00:00,Active
331,HUL Shampoo,HUL,Personal Care,Shampoo,19,1764.51,2710.18,12,180,110,411,6.1,kg,2023-12-21 00:00:00,Active
332,Godrej Baby Lotion,Godrej,Baby Care,Baby Lotion,283,1030.85,1373.53,5,365,106,399,6.07,g,2022-12-13 00:00:00,Active
333,Parle Chips,Parle,Snacks,Chips,117,478.43,653.08,12,60,106,61,9.92,pcs,2021-07-31 00:00:00,Active
334,Amul Lunch Box,Amul,Kitchen,Lunch Box,483,1689.13,2357.38,0,90,75,482,9.95,L,2020-11-06 00:00:00,Active
335,Lizol Lunch Box,Lizol,Kitchen,Lunch Box,453,660.23,954.94,5,30,55,265,5.37,L,2025-12-11 00:00:00,Active
336,ITC Mineral Water,ITC,Beverages,Mineral Water,378,1585.98,2327.11,5,180,29,177,2.05,L,2026-02-03 00:00:00,Active
337,Lizol Milk,Lizol,Dairy,Milk,409,786.03,888.47,12,90,51,105,4.79,L,2025-08-21 00:00:00,Active
338,HUL Garbage Bags,HUL,Household,Garbage Bags,318,1699.23,2469.95,18,30,100,278,5.83,kg,2021-05-11 00:00:00,Discontinued
339,Aashirvaad Chana Dal,Aashirvaad,Grocery,Chana Dal,401,1603.8,2274.42,5,30,76,78,3.08,ml,2026-04-24 00:00:00,Active
340,Britannia Tea,Britannia,Grocery,Tea,50,541.43,695.21,18,60,96,453,6.63,kg,2025-04-22 00:00:00,Active
341,Pedigree Cat Food,Pedigree,Pet Care,Cat Food,481,1120.33,1418.38,0,180,86,218,5.92,kg,2023-08-03 00:00:00,Active
342,Patanjali Cheese,Patanjali,Dairy,Cheese,261,1629.3,1913.08,12,90,73,296,7.27,ml,2026-04-30 00:00:00,Active
343,Britannia Chips,Britannia,Snacks,Chips,263,242.91,333.11,12,90,94,327,7.78,g,2023-12-03 00:00:00,Active
344,Tata Dishwash Liquid,Tata,Household,Dishwash Liquid,337,1746.93,2345.43,5,30,50,309,8.21,pcs,2024-11-22 00:00:00,Active
345,Patanjali Baby Soap,Patanjali,Baby Care,Baby Soap,104,1758.07,2453.28,0,90,44,391,4.81,ml,2021-12-23 00:00:00,Active
346,Mamaearth Garbage Bags,Mamaearth,Household,Garbage Bags,215,1734.07,2401.56,12,60,33,282,8.77,kg,2022-03-26 00:00:00,Active
347,HUL Poha,HUL,Grocery,Poha,110,1252.4,1653.93,5,180,114,443,9.53,L,2025-11-03 00:00:00,Active
348,Sunfeast Baby Powder,Sunfeast,Baby Care,Baby Powder,186,343.88,531.52,0,30,65,65,5.59,g,2022-04-28 00:00:00,Active
349,Britannia Mineral Water,Britannia,Beverages,Mineral Water,146,1755.93,2116.99,5,60,53,418,1.83,pcs,2023-06-04 00:00:00,Active
350,Dabur Juice,Dabur,Beverages,Juice,11,1519.54,2296.9,5,180,103,453,8.86,L,2022-08-31 00:00:00,Active
351,HUL Face Wash,HUL,Personal Care,Face Wash,88,674.81,863.83,18,30,35,123,8.84,g,2022-11-05 00:00:00,Active
352,Tata Energy Drink,Tata,Beverages,Energy Drink,326,582.54,760.04,5,30,117,365,5.91,pcs,2022-01-22 00:00:00,Active
353,HUL Cookies,HUL,Snacks,Cookies,447,110.07,160.93,5,365,94,300,2.17,kg,2026-04-16 00:00:00,Active
354,Surf Excel Curd,Surf Excel,Dairy,Curd,385,707.79,1061.29,12,180,86,287,1.87,L,2024-02-28 00:00:00,Active
355,Lizol Pet Shampoo,Lizol,Pet Care,Pet Shampoo,327,860.66,1179.03,0,60,48,153,4.58,g,2021-08-16 00:00:00,Active
356,Sunfeast Face Wash,Sunfeast,Personal Care,Face Wash,192,1034.9,1575.39,12,365,30,118,7.54,L,2024-06-07 00:00:00,Active
357,Mamaearth Floor Cleaner,Mamaearth,Household,Floor Cleaner,173,88.44,118.53,18,180,79,271,4.15,ml,2022-05-29 00:00:00,Active
358,Dabur Baby Lotion,Dabur,Baby Care,Baby Lotion,39,803.41,991.58,12,30,57,481,5.07,pcs,2022-04-26 00:00:00,Active
359,Nestle Shampoo,Nestle,Personal Care,Shampoo,280,226.68,288.99,5,90,45,395,3.36,L,2021-03-20 00:00:00,Active
360,Pedigree Shampoo,Pedigree,Personal Care,Shampoo,386,1796.42,2783.22,12,30,118,203,2.89,L,2023-02-08 00:00:00,Active
361,Mamaearth Diapers,Mamaearth,Baby Care,Diapers,335,1367.68,1538.79,5,180,49,166,7.26,g,2021-05-07 00:00:00,Active
362,Nivea Frying Pan,Nivea,Kitchen,Frying Pan,237,1367.35,1956.24,12,30,60,483,1.96,ml,2024-10-10 00:00:00,Active
363,Amul Pet Shampoo,Amul,Pet Care,Pet Shampoo,66,683.84,935.72,12,30,83,464,6.62,L,2023-04-06 00:00:00,Active
364,Sunfeast Diapers,Sunfeast,Baby Care,Diapers,154,1376.67,1950.64,12,365,22,340,7.88,g,2025-01-19 00:00:00,Active
365,Pedigree Garbage Bags,Pedigree,Household,Garbage Bags,201,1646.05,2249.77,18,60,70,82,5.39,g,2024-10-27 00:00:00,Active
366,Dettol Garbage Bags,Dettol,Household,Garbage Bags,88,1155.62,1445.68,0,365,42,66,8.28,pcs,2024-08-29 00:00:00,Active
367,ITC Biscuits,ITC,Snacks,Biscuits,106,1641.75,2111.18,5,90,104,318,0.79,kg,2020-10-31 00:00:00,Active
368,Aashirvaad Sugar,Aashirvaad,Grocery,Sugar,81,1549.58,2009.29,0,60,88,264,4.83,kg,2023-04-21 00:00:00,Active
369,Patanjali Soft Drink,Patanjali,Beverages,Soft Drink,341,567.92,835.81,18,60,97,344,9.4,pcs,2025-01-13 00:00:00,Active
370,Patanjali Cat Food,Patanjali,Pet Care,Cat Food,33,28.29,33.42,18,365,51,319,3.36,pcs,2021-03-20 00:00:00,Active
371,Mamaearth Cat Food,Mamaearth,Pet Care,Cat Food,331,84.77,98.26,18,90,109,481,7.15,L,2023-03-24 00:00:00,Active
372,HUL Namkeen,HUL,Snacks,Namkeen,222,335.55,464.95,18,180,104,143,7.02,kg,2025-11-01 00:00:00,Active
373,Dabur Salt,Dabur,Grocery,Salt,150,503.69,700.17,0,60,83,260,9.92,pcs,2024-11-17 00:00:00,Active
374,Nestle Detergent,Nestle,Household,Detergent,210,915.34,1331.99,18,60,52,156,5.11,ml,2024-04-30 00:00:00,Active
375,Aashirvaad Cat Food,Aashirvaad,Pet Care,Cat Food,204,1346.53,2003.61,0,30,52,108,7.12,g,2021-08-27 00:00:00,Active
376,Dettol Cat Food,Dettol,Pet Care,Cat Food,125,136.8,185.48,18,60,80,470,2.86,g,2022-09-26 00:00:00,Active
377,Nestle Coffee,Nestle,Grocery,Coffee,380,331.37,388.82,18,60,29,393,7.66,L,2021-12-29 00:00:00,Active
378,Patanjali Floor Cleaner,Patanjali,Household,Floor Cleaner,273,1290.23,1940.32,5,180,109,74,8.38,pcs,2023-01-07 00:00:00,Active
379,Fortune Butter,Fortune,Dairy,Butter,25,807.52,1112.14,18,60,51,241,9.1,g,2025-03-10 00:00:00,Active
380,Amul Baby Lotion,Amul,Baby Care,Baby Lotion,343,616.75,741.72,0,60,32,458,8.37,g,2020-11-30 00:00:00,Active
381,Surf Excel Chana Dal,Surf Excel,Grocery,Chana Dal,288,207.22,261.24,5,365,46,327,4.01,ml,2022-05-30 00:00:00,Active
382,Tata Juice,Tata,Beverages,Juice,335,592.21,667.09,12,30,69,158,4.64,kg,2021-11-15 00:00:00,Active
383,Tata Hair Oil,Tata,Personal Care,Hair Oil,211,93.43,140.21,12,365,83,102,7.15,pcs,2024-05-14 00:00:00,Active
384,Aashirvaad Cheese,Aashirvaad,Dairy,Cheese,348,1766.83,2507.87,5,90,42,375,7.64,L,2022-08-30 00:00:00,Discontinued
385,Aashirvaad Dog Food,Aashirvaad,Pet Care,Dog Food,230,46.5,70.32,18,365,101,429,2.4,pcs,2026-05-11 00:00:00,Active
386,Amul Salt,Amul,Grocery,Salt,159,1115.18,1679.03,5,180,116,174,6.24,kg,2022-08-25 00:00:00,Active
387,Patanjali Cat Food,Patanjali,Pet Care,Cat Food,20,285.73,345.13,5,365,76,428,8.79,g,2025-01-25 00:00:00,Active
388,Colgate Tea,Colgate,Grocery,Tea,13,1171.76,1457.71,5,90,63,174,2.14,kg,2023-07-12 00:00:00,Active
389,Pedigree Soft Drink,Pedigree,Beverages,Soft Drink,94,1572.78,2114.18,18,30,28,495,4.97,g,2025-04-29 00:00:00,Active
390,Parle Biscuits,Parle,Snacks,Biscuits,426,178.79,245.81,5,60,84,90,4.32,ml,2026-06-02 00:00:00,Active
